Well,Mean Intensity 405nm,Mean Intensity 488nm,Mean Intensity 561nm,Mean Intensity 640nm,Mean Intensity CyOFP405FR,Mean Intensity CyOFP488FR,Mean Intensity LSSmOrange,Mean Intensity TagRFP675,Mean Intensity mTsapphire
87,1.1290455389259253,0.7326671650835405,0.4460201999992971,2.0796884960394797,1.4172520094148235,2.7838560651719164,0.7593012564196976,3.941321088218115,2.5585591522880065
86,6.085605281011427,0.8571115066920016,0.50984073716257,1.9522936610884833,1.3828209428872917,2.937366171454847,1.038471733755268,4.804052485479346,6.863008541345979
85,17.217491381516474,0.682667102922899,0.29418084058607413,1.7666853167490535,0.6142146083312072,1.3895619111651973,1.1507308670723522,2.796476509706871,15.667164046342155
109,3.22709526781777,139.3476838155685,0.3843881353030698,1.6665949021829418,1.095636476730373,4.2244385692345805,6.1901376383905236,42.78082330946183,96.24659336269397
110,5.562847198955404,264.2903924806978,0.442383870611396,2.2675576794437067,1.951586036044555,6.814813076649293,11.204684089416569,78.22699490621068,181.51779892353503
111,4.300783173530537,190.74060350245182,0.8550592403978589,2.5736990281073524,2.2554286280753004,6.39717721663382,8.353514554663276,58.40252780088254,131.22985540295417
112,3.492329310712491,7.503316589275329,1434.8517971909134,2.2142081770411655,9.264214900258715,381.04928198166317,54.34300876406815,2003.2821985944322,12.111926418354678
113,1.785982717215815,4.247421951350124,650.1986785347522,2.1077223422496556,4.05414274838475,166.16654543197865,23.92779796517185,910.3072620506039,6.39993110502516
114,1.63314447220296,4.500562954556988,679.893306842182,1.8429414678820204,3.2379383903438708,161.64729426538315,19.373130184461182,836.3424309959395,5.7435532422802655
115,1.0654770541560445,0.770958754443684,0.5108368943328689,4.163600007997984,1.2797560425543248,3.0913108867981625,0.7758359362644223,4.751818901781352,2.3699165533050426
116,0.804890638436587,0.9511548352394421,0.9397176068789326,4.673614487684711,2.211792238924333,5.476996856931064,1.1540525578802516,7.9401987975096455,3.0389578559585058
117,1.0176402168072938,1.0964477318595773,1.0808834097261715,5.179155868971678,3.0358626780093982,6.133390999622304,1.2586434102928796,8.371661625967901,3.3799274133231814
118,0.6675812734865769,0.8070471936053125,1.0972390710330002,1.7003475204059604,0.7861492428555548,7.730110061200197,0.9040780336184402,27.985396630300883,2.263588524147517
119,0.79506161855961,0.8511111653152863,1.0867965289486035,1.8800862830524707,0.885951700194506,7.53768591404079,0.9853919811143775,27.402283784598215,2.561917262170053
120,0.8107005900274321,0.8042314198730863,1.054708304483857,1.6910817480761924,1.1507725987554758,7.113552824731182,0.968177417407812,25.68431285234999,2.4706546806698304
144,0.7323413981287792,0.8098763608085054,0.6009667875140074,3.3067026748815747,0.8212272248827955,2.4284186156288334,0.7785656325209139,3.5650136426398613,2.3642634394266513
143,0.9980955660819457,0.9331479439639053,0.6567393519520841,3.5460459665155346,0.8545371573670429,2.735443074832522,0.9319700011720283,4.488682014064226,3.0842510265248273
142,0.8187366135898139,0.7996849009450718,0.6409075868378221,3.254141786595989,0.7484283459150405,2.550340714837937,0.7431203277935977,3.6576794830234443,2.3719870578511104
141,0.7522843745565222,0.7482778324246044,0.4114889732342057,3.1998144912488713,0.8115093377448872,2.30617717132104,0.7121157735028015,3.8633625198725885,2.244550404808589
140,0.7794927393234705,0.7743070764221056,0.5790725956111494,3.3218808820837187,1.623431414401903,3.7961471216180827,0.8601684526854347,5.36491036695629,2.409705534089149
139,0.7243605915609505,0.7123572400977131,0.36270383475734913,2.7270156422692113,1.0763848303667052,2.1926622740791366,0.6708243662045396,3.375059636863845,2.0281777417130753
135,0.9486245877532813,125.65233271694403,0.36221854337300424,1.723205730277326,0.803936922910796,3.7158007860034767,1.2638075850374944,62.05199252349238,13.645535922781592
134,0.979147779900334,140.22102910972188,0.4420400349873884,1.9848064209468383,1.1452497483136688,4.140820704504594,1.5271978137110296,68.53603994429945,17.262138777443244
133,0.9403014668916039,148.70841148193693,0.6846928646711428,2.7809102899057345,1.6901674292540103,5.1270599158005785,1.615397982218116,71.1680091944778,18.39566766159061
157,0.9069665903047321,314.09371842240574,0.4764984491266916,2.3612664107354138,1.307283252262854,11.326631426630822,1.004758447747884,240.40090990631495,4.856953308812121
158,0.8595954860076748,1699.505765601073,0.39949962526492616,2.0325523882086984,1.376620543737253,64.382055815347,1.6758223935548964,1290.761801095038,18.01036641355427
159,0.8610010838132864,298.2288562404843,0.4698577383742721,2.224960348096061,1.4196570775801876,11.636910441099195,0.9679440822273893,233.49806549849274,4.71299728976894
166,0.8234796076364618,0.7957258342792991,0.5433044057889496,1.841313209355099,1.1813603709889817,2.952897839288314,0.9644647182130889,4.535514192749892,3.035138232129378
167,0.9117213497609424,0.9960781823973396,0.8697858549828352,2.932847121649281,3.8970393185589116,6.0737002066261425,1.3292870134136003,7.597193241934134,3.649598134832061
168,1.7066435116871828,1.1201797964022675,1.4477593461083493,1.5742007178832798,0.6521223458763046,2.2332497825268836,1.1532525544167718,8.01263349703565,4.46902073793321
183,0.8001675725778394,116.03338738794518,0.29968907929142863,1.6820459794272533,0.6964073276581755,11.323997495758505,0.7790052904441658,206.0379258092173,2.8267448041150103
182,0.7603370668499384,539.8135852053891,0.45908970454132486,1.6061592697708802,0.4497599832067876,55.74847106531748,1.1521992454832726,966.4529529646613,5.994229772606607
181,0.9238202884995024,2823.0532411617514,2.2006820286664235,1.9135768974448721,0.7679147397241257,299.3997549722766,4.1262353265434015,5260.9940079878725,26.54683344457393
